Israeli foreign minister sees Abraham Accords summit in Morocco in ... - Reuters.com: Israeli Foreign Minister Eli Cohen said on Monday he planned to attend a summit in March with counterparts from Arab countries that have drawn closer to Israel following a U.S.-sponsored diplomatic drive in 2020., neutral
‘I’m scared to think what Ethiopia will become’: Tigray war refugees fear return: A fragile peace has been restored but for tens of thousands of displaced people who fled to Sudan there is no prospect of going homeWhen she remembers the corpses on the asphalt the bodies of her neighbours and of the boy who used to play with her children …, negative
Africa must fight strongman backslide billionaire Ibrahim says - Reuters: Africa must fight against a slide towards strongman authoritarianism that has resulted in a series of military coups and a clampdown on civil society in many countries Sudanese-British billionaire Mo Ibrahim said., neutral
South Sudan: Journalists held over film of president appearing to wet himself: Six journalists have been detained over footage of the South Sudan president appearing to wet himself., neutral
Guinea worm disease could be second ever human illness to be eradicated: As cases fall the condition that once affected millions of people in Africa and Asia could also be the first to be wiped out without medicinesThe number of cases of a painful and debilitating tropical illness fell last year to a record low fuelling hopes th…, positive
US to designate Wagner Group as a transnational criminal organisation: The Wagner Group is believed to be receiving shipments of missiles and rockets from North Korea., negative
Brazilians work to restore relics damaged in Congress riot - Reuters: A restorer in Brazils capital gently scrapes off dirt from an ornate vase just one of the relics damaged earlier this month when right-wing rioters stormed the countrys most important institutional headquarters., positive
Trinadad & Tobago proposes a Carbbean energy alliance with ... - Reuters: Trinadad & Tobago Energy Minister Stuart Young on Monday proposed a Caribbean energy alliance with neighboring countries Guyana and Suriname that could reshape the regions energy security., neutral
Guyana in talks with Qatar UK UAE and India on oil exploration - Reuters: Guyana is in talks with Qatar Britain the United Arab Emirates and India on the possibility of allocating offshore blocks for oil and gas exploration under a bidding round this year President Irfaan Ali said on Monday., neutral
Brazil declares emergency over deaths of Yanomami children from ... - Reuters: Brazils ministry of health has declared a medical emergency in the Yanomami territory the countrys largest indigenous reservation bordering Venezuela following reports of children dying of malnutrition and other diseases caused by illegal gold mining., negative
3 Hot Momentum Stocks to Add to Your Portfolio Now: While the stock market has been in trepidation over a plethora of headwinds such as weak corporate earnings and Federal debt repayments stocks such as APA (APA) North American Construction..., neutral
2 Potentially Explosive Energy Stocks to Buy Before the End of January: Amid increasing demand from China’s lifting Covid restrictions the energy sector is poised to witness solid growth in the near term. Against this backdrop quality energy stocks APA Corporation (APA)..., neutral
Guyana Suriname Presidents to attend Pravasi Bharatiya Divas: Guyanese President Mohamed Irfaan Ali will be the chief guest while Chandrikapersad Santokhi the President of Suriname has been invited as a special guest at the convention., neutral
Guyana’s president: Are new oil discoveries a curse?: President Irfaan Ali discusses if green economies are unfair to Guyanas oil explorations and development plans., neutral
Is It Time To Buy Exxon Stock On Forecasts For 2023 Earnings And Outlook For The Oil Industry?: beat the odds. After being removed from the Dow Jones industrials index in August 2020 after 92 years Exxon used a comeback in oil prices in 2022 as the catalyst to prove its worth. But has Exxon indeed reclaimed the throne of the energy industry? And have o…, neutral
ECI-led global group of election bodies proposes need for benchmarks for tech companies: At a conference in Delhi this week the group decided to make recommendations to the US-led Summit for Democracy in March., neutral
PM Modi to inaugurate Pravasi Bharatiya Divas convention in Indore: President of the Cooperative Republic of Guyana Dr Mohamed Irfaan Ali will be the chief guest and the Republic of Suriname President Chandrikapersad Santokhi will be the special guest of honour officials said., neutral
Finland calls for time-out in heated Nato talks with Turkey: Finland has pledged to join Nato with Sweden but issues with member Turkey are hampering its efforts., negative
Huge rare earth metals discovery in Arctic Sweden: Nearly all of the metals used in mobile phones electric cars and wind turbines come from China., neutral
Swedish PM says wants to restore NATO dialogue with Turkey as ... - Reuters: Sweden wants to restore dialogue with Turkey over the applications by Sweden and Finland applications to quickly join NATO Swedish Prime Minister Ulf Kristersson said on Tuesday., positive
Crypto exchange Binance registers in Sweden - Reuters: Swedens financial watchdog said on Thursday it had registered crypto exchange Binance this week as a financial institute in the country., neutral
Sweden to send infantry fighting vehicles to Ukraine - Reuters.com: The Swedish government announced on Thursday a new package of military aid to Ukraine that will include armoured infantry fighting vehicles and said it had ordered its defence forces to prepare shipment of the artillery system Archer., negative
Brothers found guilty of spying for Russia in Sweden - Reuters: A Swedish court said on Thursday it had found a former security services and armed forces employee and his brother guilty of spying for Russia., negative
Sweden rejects four extradition requests from Turkey - report - Reuters: The Swedish government will not extradite four people sought by Turkey which says they are connected to a U.S.-based cleric it accuses of being behind a coup attempt in 2016 news agency TT reported on Thursday without citing sources., neutral
Turkey urges Sweden to withdraw permit for Koran protest - Reuters.com: Turkish Foreign Minister Mevlut Cavusoglu said on Saturday that he hoped Swedish authorities would not allow a protest that includes burning the Koran., negative
Sweden should not expect Turkeys support for NATO membership ... - Reuters: Sweden should not expect Turkeys support for its NATO membership after a protest near the Turkish embassy in Stockholm at the weekend including the burning of a copy of the Koran President Tayyip Erdogan said on Monday., negative
U.S. reiterates support for Finland Sweden joining NATO - Reuters: The Biden administration on Tuesday reiterated its support for both Finland and Sweden joining NATO at the earliest opportunity after Helsinki said a pause was needed in trilateral talks with Turkey on the Nordic countries application to join the military a…, positive
Snowless slopes spoil holiday skiing in Switzerland - Reuters: Deprived of snow by unusually mild weather Switzerlands world-renowned ski slopes have proven a disappointment to winter sports aficionados and resort managers eager to make the most of the holiday season., negative
Germany exploring trilateral gas solidarity deal with Italy Switzerland - Reuters: Germany is exploring a trilateral solidarity agreement with Italy and Switzerland to provide mutual support in the event of an extreme gas shortage the economy ministry said on Tuesday., neutral
Bayern sign goalkeeper Sommer from Gladbach to replace injured ... - Reuters: Bayern Munich have signed Switzerland goalkeeper Yann Sommer from Borussia Moenchengladbach to replace injured Manuel Neuer the German champions said on Thursday., neutral
German online bank N26 to expand crypto trading - Reuters: German online bank N26 said on Tuesday that it would expand the list of countries where its customers may trade cryptocurrencies to include those in Germany and Switzerland., neutral
Switzerland says no current plans to test travellers from China for ... - Reuters: Travellers from China entering Switzerland will not at present be required to undergo compulsory testing for COVID-19 the Swiss government said on Wednesday., neutral
WTA roundup: Belinda Bencic Danielle Collins cruise in Adelaide - Reuters.com: Belinda Bencic of Switzerland and Danielle Collins were among those to win their first-round matches at the Adelaide International on Monday in Australia., neutral
Exclusive Sting Concert for Microsoft Execs Preceded Layoff of 10000 Employees: The tech giant held the private concert in Davos Switzerland where business leaders gathered for the World Economic Forum., negative
Swiss National Banks Schlegel says too early to sound inflation all ... - Reuters: Swiss National Bank Vice Chairman Martin Schlegel said on Tuesday it was too early to sound the all-clear on inflation in Switzerland despite an expected decline in the rate of price rises., neutral
U.S. Treasury financial watchdogs companies among FTX creditors ... - Reuters: Financial watchdogs and government agencies from the United States Japan and Switzerland are among creditors of bankrupt crypto exchange FTX as well as companies including Airbnb and crypto giant Binance a court filing has shown., neutral
UEFA Nations League to have new knockout round after 2024 - Reuters: The UEFA Nations League will be expanded with a new knockout round after 2024 European soccers governing body said on Wednesday following its executive committees meeting in Nyon Switzerland., neutral
Syria camps: Canada to repatriate 23 citizens: British-Canadian dual national Jack Letts is among the people who will return to Canada from Syria., neutral
Australia arrests woman for entering Islamic State area in Syria - Reuters: Australian police arrested a woman on Thursday on charges of entering and remaining in areas of Syria controlled by Islamic State just over two months after the government repatriated 17 relatives of dead or jailed members of the group from Syria., negative
Leaders of Turkey Syria could meet for peace - Erdogan - Reuters: Turkish President Tayyip Erdogan said on Thursday he may meet Syrian President Bashar al-Assad as part of peace efforts after the highest-level talks in public between Ankara and the Damascus government since the Syrian war began in 2011., positive
Spain imprisons two women repatriated from Syria with suspected ... - Reuters: Spains High Court on Wednesday imprisoned two Spanish women who were repatriated earlier this week from detention camps in Syria while prosecutors investigate whether they were part of Islamic State., negative
Russia Syria restore Syrian air base for joint use - Reuters: Russia and Syria have restored the al-Jarrah military air base in Syrias north to be jointly used Russias Defence Ministry said late on Monday., neutral
U.N. extends aid to Syria from Turkey avoids Russia fight - Reuters.com: The U.N. Security Council on Monday unanimously approved the delivery of humanitarian aid to some four million people in northwestern Syria for another six months avoiding a traditional fight with Russia over the issue., positive
U.S. Turkey target financial network linked to Islamic State - Reuters: The U.S. Treasury Department said on Thursday it was taking joint action with Turkey against a network it said played a key role in money management transfer and distribution for the Islamic State militant group operating in Iraq and Syria., negative
Top Turkey Syria Russia diplomats to meet soon -Turkish official - Reuters: Turkey Syria and Russia aim to schedule a meeting of their foreign ministers this month and possibly before the middle of next week though no date or location has yet been chosen a senior Turkish official said on Wednesday., neutral
Australian woman gets bail after arrest for entering Islamic State area - Reuters.com: An Australian court granted conditional bail on Friday to a woman arrested on charges of entering and remaining in areas of Syria held by the militant group Islamic State., negative
Assad says Turkey talks must be based on ending occupation - Reuters: Syrian President Bashar al-Assad has said talks with foe Turkey should be based on the aims of ending the occupation of Syrian land and halting support for what he called terrorism an apparent reference to Ankaras forces in northern Syria and its support fo…, neutral
US warship sails through Taiwan Strait: China accused the US of “escalating tensions” with the voyage of the USS Chung-Hoon, negative
China-Taiwan: Concern at repair of Taiwanese military device in China: Taiwans missile developer said it did not believe there had been any leak of information., negative
Taiwan presidents special envoy to attend late Popes funeral - Reuters: Taiwan President Tsai Ing-wen will send a special envoy to attend this weeks funeral of former Pope Benedict with her office saying it is a demonstration of the deep friendship between Taiwan and the Vatican which has been courting China., neutral
Seriously doubt imminent invasion of Taiwan by China -Pentagon ... - Reuters: U.S. Defense Secretary Lloyd Austin said on Wednesday he seriously doubted that ramped up Chinese military activities near the Taiwan Strait were a sign of an imminent invasion of the island by Beijing., positive
Former vice president Chen to become new Taiwan premier - Reuters: Former vice president Chen Chien-jen will be Taiwans new premier the presidential office said on Wednesday as part of a cabinet reshuffle following heavy losses for the ruling Democratic Progressive Party (DPP) at local elections last year., neutral
U.S. warship sails through sensitive Taiwan Strait - Reuters: A U.S. warship sailed through the sensitive Taiwan Strait on Thursday part of what the U.S. military calls routine activity but which riles China., negative
Lithuanias Teltonika in semiconductor deal with Taiwan group - Reuters: Lithuanian tech firm Teltonika said on Wednesday it had signed a cooperation agreement with Taiwans Industrial Technology Institute giving the Baltic company access to semiconductor manufacturing technologies., neutral
Germany will not arm Taiwan senior lawmaker says - Reuters: Germany will not provide Taiwan with weapons and has not been asked to do so as the situation is different from Ukraines a senior German lawmaker said on Wednesday while on a trip to Taipei., negative
Taiwan appoints new British-educated intelligence chief - Reuters: Taiwan President Tsai Ing-wen appointed a new intelligence chief on Thursday a British-educated senior diplomat as part of a broader government reshuffle currently underway and as the island faces growing military threats from China., neutral
Taiwan president thanks military in new years message - Reuters: Taiwan President Tsai Ing-wen thanked the armed forces for defending the island in her Lunar New Year message on Friday saying the government had safeguarded peace in the face of Chinas military drills and pressure., neutral
Thailand posts current account deficit in Nov exports fall - Reuters: Thailand recorded a current account deficit $0.4 billion in November after a revised surplus of $0.6 billion the previous month the central bank said on Thursday., negative
Casino blaze at Cambodia-Thailand border kills 7 dozens ... - Reuters: An overnight fire at a casino complex in a Cambodian border town has killed at least seven people and left 53 injured and eight missing authorities in neighbouring Thailand said on Thursday., negative
ExxonMobil to sell interest in Esso Thailand - Reuters: ExxonMobil <a href=https://www.reuters.com/companies/XOM.N target=_blank>(XOM.N)</a> on Wednesday said it has reached an agreement with Bangchak Corporation to sell all of its shares of Esso Thailand., neutral
Thailand rescinds entry requirement for proof of COVID vaccination ... - Reuters.com: Thailand has rescinded a policy announced at the weekend requiring visitors to show proof of COVID-19 vaccination its health minister said on Monday., neutral
Excitement for beach businesses as Thailand braces for Chinese ... - Reuters: Entrepreneurs on Thailands holiday island of Phuket are bracing enthusiastically for the long-awaited return of Chinese tourists hoping Chinas reopening and dismantling of its strict COVID-19 curbs can boost their flagging businesses., positive
Thai elephant camp adds more jumbos as Chinese tourists return - Reuters.com: An elephant camp in Thailand has purchased six new jumbos to welcome tourists and returning Chinese visitors offering activities from elephant rides to elephant showers the owner said., neutral
New Jersey Deli Owner Caught in $100 Million Fraud Says Phucket Im Outta Here: After a short time on the run the fraudster was arrested in a Thailand hotel., negative
Thailand car production rises 2.75% y/y in Dec but sales drop - Reuters: Car production in Thailand rose 2.75% in December from a year earlier to 158606 units after a 15% rise in the previous month the Federation of Thai Industries (FTI) said on Tuesday., neutral
Casino blaze at Cambodia-Thailand border kills at least 1 many ... - Reuters: An overnight fire at a casino complex in a Cambodian border town has killed at least one person with 32 sent for treatment in hospitals in neighbouring Thailand a Thai provincial governor said on Thursday., negative
Casino fire at Cambodia-Thailand border kills at least 1 blaze under ... - Reuters: A fire at a casino in a Cambodian border town popular with Thai gamblers has killed at least one person with 32 being treated in hospitals in neighbouring Thailand a Thai provincial governor said on Thursday., negative
Tunisia offers projects to produce 1700 megawattes of renewable ... - Reuters: The Tunisian government offered projects to produce 1700 megawatts of renewable energies during 2023-2025 with investments worth 5 billion dinars( $1.60 billion) the energy minister Naila Nouira said on Tuesday., positive
Tunisia central bank raises key rate by 75 bps to curb inflation - Reuters: Tunisia’s central bank on Friday raised its key interest rate by 75 basis points to 8% from 7.25% to combat high inflation the bank said marking the third hike this year., neutral
Strike over pay paralyses transport in the Tunisian capital - Reuters: Metro and bus traffic in the Tunisian capital ground to a halt on Monday after employees of the state transport company held a strike over delays in the payment of wages and bonuses., neutral
Tunisia: Thousands rally against President Saied: Protesters said Tunisia is going through the most dangerous time in its history, negative
Pegula happy to stay out of the spotlight after moving into second ... - Reuters.com: Jessica Pegula says she is happy to keep flying under the radar at the Australian Open after the American breezed into the second round on Monday with a 6-0 6-1 win over Romanias Jaqueline Cristian., neutral
Davos 2023 EBRD expects record 2022 loss due to Russia Belarus ... - Reuters: The European Bank for Reconstruction and Development expects a record loss in 2022 primarily due to losses from its portfolio holdings in Russia and Belarus EBRD President Odile Renaud-Basso said on Wednesday., negative
What links Billy Idol and Douglas Coupland? The Saturday quiz: From long-tongued mammals to Elysian Fields test your knowledge with the Saturday quiz1 Whose Man in a Red Turban (1433) might be the first self-portrait?2 Which land mammal has the longest tongue?3 Who founded the National Viewers’ and Listeners’ Associatio…, neutral
Announcing: The Winners of The 2022 L A M P Competition!: Design Milk shares the winning designers + their brilliant designs from the prestigious 2022 L A M P design competition now in its 8th year!, neutral
Italy seeks Russian oligarch whose seized yachts disappeared from Sardinia: Dmitry Mazepin’s vessels both called Aldabra went missing within weeks of each other last summer<ul><li>Russia-Ukraine war – latest news updates</li></ul>Italian authorities are on the hunt for a Russian oligarch after two of his luxury yachts that were sei…, neutral
Australian Open 2023: draw schedule seeds and how to watch on TV - Reuters.com: The Australian Open is a hardcourt Grand Slam and the first of four major tournaments of the year. Managed by Tennis Australia the event was first held in 1905. Here is what you need to know:, neutral
Finland calls for time-out in heated Nato talks with Turkey: Finland has pledged to join Nato with Sweden but issues with member Turkey are hampering its efforts., negative
Turkey doctors chief sentenced over call for chemical weapons inquiry: Rights groups say Sebnem Korur Fincancis detention was an attempt to silence her and other activists., negative
Turkey alerts citizens to risk of attack in United States Europe on ... - Reuters: Turkey warned its citizens on Saturday against possible Islamophobic xenophobic and racist attacks in the United States and Europe after its Western allies cautioned their citizens in Turkey about possible terror attacks., negative
The Mesopotamian Marshes Are Disappearing Again: The World Heritage site in southern Iraq survived Saddam Hussein’s campaign to drain the wetlands. Now they’re drying up and biodiversity is collapsing., negative
Turkey summons Swedish ambassador over Erdoğan effigy: Swedish government distances itself from hanging of presidential dummy in Stockholm stunt by Kurdish groupTurkey has summoned the Swedish ambassador after a Kurdish group hung an effigy of the Turkish president in Stockholm in a stunt that has inflamed tensio…, neutral
Ultimate Sackboy brings Sonys LittleBigPlanet mascot to mobile: We’ve known for a while that Sony planned to bring PlayStation franchises to mobile platforms but we were hoping for something with a unique hook. Instead Sony has partnered with the independent developer and publisher Exient (Lemmings Planet 53) on a mobi…, neutral
Explainer: Whats at stake in Turkeys upcoming elections - Reuters: President Tayyip Erdogan is aiming to extend his 20-year rule in elections that will decide not just who leads Turkey but how it is governed where its <a href=/world/middle-east/turkey-its-markets-head-election-crossroads-2023-01-18/>economy is headed</a> …, neutral
Turkey cancels trilateral Sweden-Finland meet after protest -state TV - Reuters: Turkey has cancelled indefinitely a trilateral mechanism meeting with Sweden and Finland scheduled for February after <a href=/world/turkey-cancels-swedish-defence-minister-visit-after-protest-permit-2023-01-21/>a weekend protest</a> in Stockholm that drew …, negative
Turkey condemns provocative act by Israels Ben-Gvir - Reuters.com: Turkey condemned on Tuesday a provocative act by Israels new far-right national security minister Itamar Ben-Gvir referring to his <a href=/world/middle-east/israeli-far-right-minister-visits-contested-jerusalem-holy-site-media-reports-2023-01-03/>visit…, negative
Turkey summons Swedish ambassador over Erdogan puppet ... - Reuters: Turkey summoned Swedens ambassador to Ankara on Thursday a diplomatic source said over a demonstration in Stockholm in which a puppet of President Tayyip Erdogan was hung from its feet., neutral
Turkmenistan resumes gas supplies to Uzbekistan - Reuters: Turkmenistan resumed gas supplies to Uzbekistan on Jan. 21 and their volume is gradually rising Uzbek pipeline operator Uztransgaz said on Monday., neutral
Chinas Xi calls for greater cooperation with Turkmenistan on natural ... - Reuters.com: Chinese President Xi Jinping said on Friday he wants more cooperation with Turkmenistan on energy Chinese state television reported., neutral
Uzbekistan hit by interruptions in natural gas supply - Interfax - Reuters: Natural gas supplies in the central Asian nation of Uzbekistan are being interrupted because neighbouring Turkmenistan has suspended exports amid low temperatures Interfax cited the Uzbek energy ministry as saying on Tuesday., negative
Russia Uzbekistan in talks to reverse gas pipeline - Reuters: Russia and Uzbekistan plan to look into the possibility of arranging Russian natural gas shipments to the Central Asian nation via a pipeline that is currently used to pump it in the other direction the Tashkent government said on Wednesday., neutral
Turkmenistan country profile: Overview of Turkmenistan including key events and facts., neutral
Berdimuhamedov Headed to China for State Visit: This will be the younger Berdimuhamedov’s first visit to China as president of Turkmenistan., neutral
Turkmenistan Bans New Year Celebrations: The authoritarian government of Turkmenistan which normally holds exuberant New Year celebrations this week ordered residents of the capital city of Ashgabat to ramp down their festivities banned state companies from holding New Year’s parties ordered res…, neutral
Aral Sea Disaster: Why One of the Biggest Inland Seas Dried Up?: Marine Insight - The maritime industry guide., negative
Turkmenistan Supplies Over 350Bln Cubic Meters of Gas to China Since 2009: ASHGABAT (Sputnik) - Turkmenistan has delivered over 350 billion cubic meters of gas to China via the Turkmenistan–China gas pipeline since its launch in 2009 Turkmen President Serdar Berdimuhamedow said on Friday., neutral
Chinese Firm Signs Deal With Taliban to Produce Oil in Afghanistan: The Taliban-led administration in Afghanistan signed its first international contract Thursday to extract oil from the northern Amu Darya basin as the beleaguered group seeks to increase revenue., neutral
Ukraine war: German tanks for Ukraine depend on US approval: The German Chancellor is under pressure to supply tanks to Ukraine but will not do so without US approval., negative
Hacktivism Is a Risky Career Path: The IT Army of Ukraine saw a huge influx of first-time hackers. But what happens to them after the war?, neutral
Ukraine war: Frank talks as Ukraine pushes Germany for tanks: Pressure mounts on Berlin to supply Kyiv with Leopard tanks - the focus of frank talks with Ukraine., negative
Ukraine war: Ukraine admits retreat from front line town of Soledar: Andrew Harding goes under fire on the front line in eastern Ukraine after recent Russian gains., negative
We are now 90 seconds to our doom: The Doomsday Clock is now set at 90 seconds to midnight after The Bulletin of the Atomic Scientists weighed the war in Ukraine nuclear proliferation disinformation campaigns and climate change., negative
Ukraine war: Russian missiles hit Ukraine day after Wests tanks move: One person died and two others were injured after strikes in Kyiv the citys mayor says., negative
Russia-Ukraine war: Drone attacks continue on Kyiv and eastern Ukraine: Air raid sirens sounded shortly before midnight as the latest in a wave of attacks by Russia over the New Year period began., negative
Ukraine war: Auschwitz anniversary marked without Russia: Moscow accuses Poland of attempting to rewrite history after it is not invited to the event., negative
Ex-US Navy SEAL killed in Ukraine: An ex-US Navy SEAL who deserted the American military nearly four years ago was killed fighting in Ukraine according to the Navy., negative
Ukraine war: Hiding from Putins call up by living off-grid in a freezing forest: Adam Kalinin has been camping in the Russian wilderness since September to avoid fighting in Ukraine., negative
Morad Tahbazs daughter calls on US UK to do everything they can to free her father from Iran: On the fifth anniversary of her fathers arrest the daughter of a man wrongfully detained in Iran is calling on the governments of the United States and United Kingdom to do whatever they can to bring him home., negative
U.S.s Yellen chairs meeting with UK Australia Canada New ... - Reuters: U.S. Treasury Secretary Janet Yellen chaired a meeting of finance ministers from Australia Canada New Zealand and the United Kingdom Britains finance ministry said in a statement published on Tuesday., neutral
Britain to proscribe Irans Revolutionary Guard as terror group ... - Reuters.com: Britain will officially declare Irans Revolutionary Guard which has arrested seven people with links to the United Kingdom over anti-government protests as a terrorist group the Telegraph reported on Monday citing sources., neutral
Two British citizens among dead in mid-air helicopter collision near ... - Reuters.com: Two travellers from the United Kingdom were among four people killed in a mid-air helicopter collision near an Australian theme park that authorities say could have been much worse., negative
First ever UK space flight set for January 9th: In a few days the first orbital space flight taking off from UK soil might be launching from Spaceport Cornwell. Virgin Orbit has announced that the initial window for its historic Start Me Up mission will open on January 9th Monday at 22:16 UTC (5:15PM …, neutral
2022 Wasnt the Hottest on Record. Thats Nothing to Celebrate: Last year was one of the warmest measured say NASA and NOAA. It would have been even more sweltering if not for La Niña which will soon fade away., negative
Natural gas prices havent been this low since Russia went to war: Natural gas prices in Europe and the United States have tumbled to levels last seen before Russia sparked a global energy crisis by invading Ukraine., neutral
Yum Brands says nearly 300 restaurants in UK impacted due to ... - Reuters.com: Yum Brands Inc <a href=https://www.reuters.com/companies/YUM.N target=_blank>(YUM.N)</a> said late on Wednesday a ransomware attack impacted certain information technology systems of the company which led to the closure of nearly 300 restaurants in the Un…, neutral
Davos 2023: Saudi FM says oil price stability reflects correct OPEC+ ... - Reuters: Saudi Arabias foreign minister said on Tuesday that oil price stability showed the kingdom was correct in its position during last years <a href=/world/us-reviewing-response-options-saudi-relations-after-opec-cuts-blinken-says-2022-10-07/>row</a> with the…, neutral
U.S. UK EU among countries calling for Taliban to reverse ban on ... - Reuters: Foreign ministers of 12 countries and the EU including the United States and Britain urged Afghanistans Taliban-led government on Wednesday to reverse its decision barring female employees of aid groups., neutral
Egypt recovers heavy Green Sarcophagus from the United States: Egypt has recovered a 500-kilogram sarcophagus lid from the United States Monday Egyptian authorities said at a ceremony in Cairo., neutral
13 Great Works of Art That Entered the Public Domain in 2023: It’s a brand new year and that means a ton of art and entertainment has gone from privately owned to the property of everyone and no one. In the United States books films songs and other works published in 1927 are free to be shared remade re-mixed an…, neutral
Regal Cinemas is closing 39 more movie theaters. Is yours on the list?: Regal Cinemas is closing 39 more movie theaters across the United States., neutral
Morad Tahbazs daughter calls on US UK to do everything they can to free her father from Iran: On the fifth anniversary of her fathers arrest the daughter of a man wrongfully detained in Iran is calling on the governments of the United States and United Kingdom to do whatever they can to bring him home., negative
Natural gas prices havent been this low since Russia went to war: Natural gas prices in Europe and the United States have tumbled to levels last seen before Russia sparked a global energy crisis by invading Ukraine., neutral
US has moved munitions stored in Israel for use by Ukraine: The United States has transferred American munitions stored in Israel for use in Ukraine and plans to send more soon US and Israeli officials told CNN Wednesday., neutral
Great Britain exit United Cup after comprehensive defeat by United States: <ul><li>Dan Evans’ loss to Frances Tiafoe sees GB miss out on semis</li><li>Swan and Dart defeated Norrie beats Fritz in 4-1 overall loss</li></ul>Great Britain are out of the United Cup after being beaten by the United States in Sydney.Dan Evans’s 3-6 7-5…, neutral
The week in 36 photos: A major winter storm blasted much of the central and eastern United States this past week bringing record-breaking temperature drops and harsh snowy conditions that resulted in flight cancellations highway closures and several state emergency declarations., negative
With rise of new coronavirus variants FDA halts authorization of Evusheld: The US Food and Drug Administration on Thursday halted the emergency use authorization of Evusheld because it does not appear to protect against Covid-19 from viral variants currently circulating in the United States., negative
U.S. seeks Canadian help to ease crowding at U.S.-Mexico border - Reuters: The United States is looking to Canada to help cope with the growing number of migrants at the United States border with Mexico a State Department spokeswoman said on Tuesday., negative
Suarez grabs hat-trick on debut as Gremio begin season with a trophy - Reuters: Uruguay striker Luis Suarez had a dream debut for Gremio when he grabbed a first-half hat-trick to help his new Brazilian club win the Recopa Gaucha Super Cup on Tuesday., neutral
Spain to extradite doctor to Uruguay over torture in dictatorship years - Reuters.com: Spains High Court has approved the extradition to Uruguay of a doctor accused of helping the military torture dissidents during the right-wing military dictatorship in the 1970s the court said on Monday., negative
Bournemouth sign Ghana forward Semenyo - Reuters.com: Bournemouth have signed Ghana international Antoine Semenyo from Championship side Bristol City the Premier League club said on Friday., neutral
Argentina sets high hopes on cannabis exports with budding new ... - Reuters: Argentina on Wednesday launched the first working group of a new national agency to regularize and promote the countrys nascent cannabis industry which ministers hope will create new jobs and exports generating fresh income for the South American nation., neutral
Former Fox execs conspired to bribe FIFA officials prosecution ... - Reuters: An Argentine businessman testified on Wednesday that two former 21st Century Fox executives and a sports marketing company conspired with him to bribe South American soccer officials and secure lucrative broadcasting rights., neutral
U.S. seeks to advance Americas economic plan with partners - Reuters.com: U.S. Secretary of State Antony Blinken joined with counterparts from across the Americas on Friday seeking to advance efforts to forge a regional economic partnership building on a framework President Joe Biden announced at a Los Angeles summit in June., neutral
Spurs close to signing Pedro Porro after confirming Arnaut Danjuma loan: <ul><li>Further talks scheduled for Sporting right-back on Wednesday</li><li>Tottenham have option to buy Danjuma from Villarreal</li></ul>Tottenham are closing in on their top January target Pedro Porro the Sporting right-back after confirming the signing…, neutral
Cristiano Ronaldo signs with a Saudi soccer club: The announcement a groundbreaking deal for Middle Eastern soccer ends speculation about where he would go next. Ronaldo became a free agent after his contract was terminated by Manchester United., neutral
Club needs to explain strategy not just me says Spurs boss Conte - Reuters: Explaining the current malaise at Tottenham Hotspur should not be his job alone according to head coach Antonio Conte as he attempts to halt the clubs Premier League slide., neutral
‘A piece of footballing art’: six memorable moments from Pelé’s career: We pick out six of the Brazilian’s most unforgettable matches from a quick impact against the USSR to a farewell free-kickThe young Pelé knew how to make a first impression. He scored four goals on his unofficial debut for Santos. He scored one on his offici…, neutral
Marion Biotech: Uzbekistan links child deaths to India cough syrup: The latest allegation comes weeks after The Gambia blamed Indian syrups for child deaths., negative
Indian maker of cough syrup linked to Uzbekistan deaths halts production: The Indian maker of a cough syrup linked to at least 18 deaths in Uzbekistan has halted production after an investigation by drug regulators Indias health minister said Friday., negative
Turkmenistan resumes gas supplies to Uzbekistan - Reuters: Turkmenistan resumed gas supplies to Uzbekistan on Jan. 21 and their volume is gradually rising Uzbek pipeline operator Uztransgaz said on Monday., neutral
Uzbekistan hit by interruptions in natural gas supply - Interfax - Reuters: Natural gas supplies in the central Asian nation of Uzbekistan are being interrupted because neighbouring Turkmenistan has suspended exports amid low temperatures Interfax cited the Uzbek energy ministry as saying on Tuesday., negative
Russia Uzbekistan in talks to reverse gas pipeline - Reuters: Russia and Uzbekistan plan to look into the possibility of arranging Russian natural gas shipments to the Central Asian nation via a pipeline that is currently used to pump it in the other direction the Tashkent government said on Wednesday., neutral
Chinas Xi calls for greater cooperation with Turkmenistan on natural ... - Reuters.com: Chinese President Xi Jinping said on Friday he wants more cooperation with Turkmenistan on energy Chinese state television reported., neutral
Trial of New York truck attack suspect spotlights Biden’s execution policies: Prosecutors seek the death penalty for a truck driver from Uzbekistan who allegedly killed eight people in New YorkSayfullo Saipov is accused of killing eight people with a truck on a west Manhattan bike path in October 2017 in a shocking crime that prosecuto…, negative
Exclusive: WHO investigating links between cough syrup deaths ... - Reuters: The World Health Organization (WHO) is investigating whether there is any connection between manufacturers whose contaminated cough syrups it has linked to the deaths of more than 300 children in three countries a person familiar with the matter told Reuters., negative
Chess: Magnus Carlsen jumps back into contention as final rounds loom at Wijk: The world champion has recovered from his two early losses and is one point behind the leader as the ‘chess Wimbledon’ nears climaxMagnus Carlsen has fought back strongly from his two early losses and the world champion will enter this weekend’s final three …, neutral
Italy theatre cancels show by Putin-tattooed Russian dancer - Reuters: An Italian theatre on Friday called off a show by a prominent Russian dancer who has three tattoos of President Vladimir Putin on his chest and shoulders reacting to online protests over the artists scheduled appearance., negative
